Temporada,Fecha_Update,Fruta,Centro_acopio,Estado,PR_Productor,Nombre_Productor,Codigo_Huerto,Nombre_Huerto,Liberacion,Hectareas,Mes,Semana,Cajas_proyectadas,Ha en produccion,Variedad,% avance,% restante,Semanas restantes,Cajas totales,Filial,Kg,Columna1
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,oct-22,40,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,oct-22,41,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,oct-22,42,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,oct-22,43,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,nov-22,44,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,nov-22,45,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,nov-22,46,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,nov-22,47,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,dic-22,48,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,dic-22,49,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,dic-22,50,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,dic-22,51,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,dic-22,52,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,ene-23,1,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,ene-23,2,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,ene-23,3,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,ene-23,4,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,feb-23,5,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,feb-23,6,72,"6,00",Adelita,,,,,Meridian Fruits,"0,15",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,feb-23,7,231,"6,00",Adelita,,,,,Meridian Fruits,"0,47",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,feb-23,8,509,"6,00",Adelita,,,,,Meridian Fruits,"1,04",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,mar-23,9,784,"6,00",Adelita,,,,,Meridian Fruits,"1,6",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,mar-23,10,2080,"6,00",Adelita,,,,,Meridian Fruits,"4,24",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,mar-23,11,2476,"6,00",Adelita,,,,,Meridian Fruits,"5,05",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,mar-23,12,2543,"6,00",Adelita,,,,,Meridian Fruits,"5,19",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,mar-23,13,2408,"6,00",Adelita,,,,,Meridian Fruits,"4,91",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,abr-23,14,3331,"6,00",Adelita,,,,,Meridian Fruits,"6,8",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,abr-23,15,3176,"6,00",Adelita,,,,,Meridian Fruits,"6,48",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,abr-23,16,2862,"6,00",Adelita,,,,,Meridian Fruits,"5,84",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,abr-23,17,2371,"6,00",Adelita,,,,,Meridian Fruits,"4,84",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,may-23,18,1639,"6,00",Adelita,,,,,Meridian Fruits,"3,34",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,may-23,19,931,"6,00",Adelita,,,,,Meridian Fruits,"1,9",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,may-23,20,827,"6,00",Adelita,,,,,Meridian Fruits,"1,69",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,may-23,21,745,"6,00",Adelita,,,,,Meridian Fruits,"1,52",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,may-23,22,317,"6,00",Adelita,,,,,Meridian Fruits,"0,65",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jun-23,23,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jun-23,24,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jun-23,25,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jun-23,26,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jul-23,27,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jul-23,28,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jul-23,29,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa,San Quintin ,Baja California,PR00424,CORTIJO SAN ANDRES S DE RL DE CV,,Rancho Guarani 4 (Cortijo),,6,jul-23,30,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ago-22,31,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ago-22,32,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ago-22,33,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ago-22,34,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",sep-22,35,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",sep-22,36,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",sep-22,37,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",sep-22,38,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",sep-22,39,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",oct-22,40,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",oct-22,41,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",oct-22,42,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",oct-22,43,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",nov-22,44,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",nov-22,45,0,"0,00",Adelita,,,,,Meridian Fruits,0,Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",nov-22,46,106,"6,60",Adelita,,,,,Meridian Fruits,"0,22",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",nov-22,47,278,"6,60",Adelita,,,,,Meridian Fruits,"0,57",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",dic-22,48,389,"6,60",Adelita,,,,,Meridian Fruits,"0,79",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",dic-22,49,452,"6,60",Adelita,,,,,Meridian Fruits,"0,92",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",dic-22,50,339,"6,60",Adelita,,,,,Meridian Fruits,"0,69",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",dic-22,51,324,"6,60",Adelita,,,,,Meridian Fruits,"0,66",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",dic-22,52,274,"6,60",Adelita,,,,,Meridian Fruits,"0,56",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ene-23,1,208,"6,60",Adelita,,,,,Meridian Fruits,"0,42",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ene-23,2,180,"6,60",Adelita,,,,,Meridian Fruits,"0,37",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ene-23,3,177,"6,60",Adelita,,,,,Meridian Fruits,"0,36",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",ene-23,4,232,"6,60",Adelita,,,,,Meridian Fruits,"0,47",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",feb-23,5,261,"6,60",Adelita,,,,,Meridian Fruits,"0,53",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",feb-23,6,347,"6,60",Adelita,,,,,Meridian Fruits,"0,71",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",feb-23,7,426,"6,60",Adelita,,,,,Meridian Fruits,"0,87",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",feb-23,8,520,"6,60",Adelita,,,,,Meridian Fruits,"1,06",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",mar-23,9,578,"6,60",Adelita,,,,,Meridian Fruits,"1,18",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",mar-23,10,701,"6,60",Adelita,,,,,Meridian Fruits,"1,43",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",mar-23,11,736,"6,60",Adelita,,,,,Meridian Fruits,"1,5",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",mar-23,12,653,"6,60",Adelita,,,,,Meridian Fruits,"1,33",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",mar-23,13,610,"6,60",Adelita,,,,,Meridian Fruits,"1,24",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",abr-23,14,434,"6,60",Adelita,,,,,Meridian Fruits,"0,89",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",abr-23,15,248,"6,60",Adelita,,,,,Meridian Fruits,"0,51",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",abr-23,16,196,"6,60",Adelita,,,,,Meridian Fruits,"0,4",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",abr-23,17,202,"6,60",Adelita,,,,,Meridian Fruits,"0,41",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",may-23,18,209,"6,60",Adelita,,,,,Meridian Fruits,"0,43",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",may-23,19,170,"6,60",Adelita,,,,,Meridian Fruits,"0,35",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",may-23,20,151,"6,60",Adelita,,,,,Meridian Fruits,"0,31",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",may-23,21,162,"6,60",Adelita,,,,,Meridian Fruits,"0,33",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",may-23,22,170,"6,60",Adelita,,,,,Meridian Fruits,"0,35",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jun-23,23,242,"6,60",Adelita,,,,,Meridian Fruits,"0,49",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jun-23,24,249,"6,60",Adelita,,,,,Meridian Fruits,"0,51",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jun-23,25,362,"6,60",Adelita,,,,,Meridian Fruits,"0,74",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jun-23,26,750,"6,60",Adelita,,,,,Meridian Fruits,"1,53",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jul-23,27,730,"6,60",Adelita,,,,,Meridian Fruits,"1,49",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jul-23,28,722,"6,60",Adelita,,,,,Meridian Fruits,"1,47",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jul-23,29,1331,"6,60",Adelita,,,,,Meridian Fruits,"2,72",Mauro Carreto
2022-2023,01/07/2022,Frambuesa org,Los Angeles,Baja California,PR00509,AGRICOLA SKY RANCH S DE RL DE CV,,Parcela 46,,"6,6",jul-23,30,1320,"6,60",Adelita,,,,,Meridian Fruits,"2,69",Mauro Carreto
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,ago-22,31,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,ago-22,32,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,ago-22,33,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,ago-22,34,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,sep-22,35,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,sep-22,36,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,sep-22,37,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,sep-22,38,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,sep-22,39,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,oct-22,40,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,oct-22,41,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,oct-22,42,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,oct-22,43,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
2022-2023,01/07/2022,Frambuesa,Los Angeles,Baja California,PR00452,PR. EXPORTADORA AGRICOLA SAN RAFAEL S DE RL DE CV,,San Rafael 2 (Frambuesa),,11,nov-22,44,0,"0,00",Adelita,,,,,Meridian Fruits,0,Gerardo Rodriguez
